email_id,subject,body,category,tone,sentiment,sender,recipient,created_at,clean_subject,clean_body,combined_text,features,intent,formality,greeting,closing
E00305,Announcement: the Q3 roadmap,"Dear Morgan,

We are pleased to announce the Q3 roadmap. This will help us update the roadmap. More details to follow soon.

Best regards,
Cameron",announcement,formal,positive,Cameron,Morgan,2024-07-30T00:00:00,Announcement: the Q3 roadmap,"Dear Morgan,

We are pleased to announce the Q3 roadmap. This will help us update the roadmap. More details to follow soon.

Best regards,
Cameron","Announcement: the Q3 roadmap

Dear Morgan,

We are pleased to announce the Q3 roadmap. This will help us update the roadmap. More details to follow soon.

Best regards,
Cameron","{'greeting': '', 'closing': 'Best regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['update']}",request,formal,,"Best regards,"
E00306,Issue with the Q3 roadmap,"Hello Jordan,

I am very unhappy with the recent the Q3 roadmap. The inaccurate invoice is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Marco",complaint,formal,negative,Marco,Jordan,2024-09-17T00:00:00,Issue with the Q3 roadmap,"Hello Jordan,

I am very unhappy with the recent the Q3 roadmap. The inaccurate invoice is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Marco","Issue with the Q3 roadmap

Hello Jordan,

I am very unhappy with the recent the Q3 roadmap. The inaccurate invoice is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Marco","{'greeting': '', 'closing': 'Sincerely,', 'intent': 'complaint', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['investigate', 'invoice', 'respond']}",complaint,formal,,"Sincerely,"
E00307,Update on the migration project,"Hi Sam,

Quick announcement — the migration project goes live on Tuesday. We'll share follow-up materials shortly.

Thanks,
Marco",announcement,formal,positive,Marco,Sam,2024-01-31T00:00:00,Update on the migration project,"Hi Sam,

Quick announcement — the migration project goes live on Tuesday. We'll share follow-up materials shortly.

Thanks,
Marco","Update on the migration project

Hi Sam,

Quick announcement — the migration project goes live on Tuesday. We'll share follow-up materials shortly.

Thanks,
Marco","{'greeting': '', 'closing': 'Thanks,', 'intent': 'announcement', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['share', 'update']}",announcement,neutral,,"Thanks,"
E00308,Your the partnership agreement is confirmed,"Hello Diego,

Your request for the partnership agreement has been received and confirmed. Reference number: INV-01016.

Regards,
Marco",confirmation,neutral,positive,Marco,Diego,2024-09-26T00:00:00,Your the partnership agreement is confirmed,"Hello Diego,

Your request for the partnership agreement has been received and confirmed. Reference number: INV-01016.

Regards,
Marco","Your the partnership agreement is confirmed

Hello Diego,

Your request for the partnership agreement has been received and confirmed. Reference number: INV-01016.

Regards,
Marco","{'greeting': '', 'closing': 'Regards,', 'intent': 'confirmation', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['confirm', 'ship']}",confirmation,neutral,,"Regards,"
E00309,Quick follow-up regarding the marketing campaign,"Hello Sam,

Following up on my previous email about the marketing campaign. Could you share an update by the end of the week?

Best,
Cameron",follow_up,neutral,neutral,Cameron,Sam,2024-02-22T00:00:00,Quick follow-up regarding the marketing campaign,"Hello Sam,

Following up on my previous email about the marketing campaign. Could you share an update by the end of the week?

Best,
Cameron","Quick follow-up regarding the marketing campaign

Hello Sam,

Following up on my previous email about the marketing campaign. Could you share an update by the end of the week?

Best,
Cameron","{'greeting': '', 'closing': '', 'intent': 'follow_up', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': ['share', 'update']}",follow_up,neutral,,
E00310,Invoice INV-01089 for the security audit,"Dear Taylor,

Please find attached invoice INV-01089 for the security audit. The amount due is payable by next Monday. Let me know if you have any questions.

Regards,
Ananya",invoice,formal,neutral,Ananya,Taylor,2024-02-06T00:00:00,Invoice INV-01089 for the security audit,"Dear Taylor,

Please find attached invoice INV-01089 for the security audit. The amount due is payable by next Monday. Let me know if you have any questions.

Regards,
Ananya","Invoice INV-01089 for the security audit

Dear Taylor,

Please find attached invoice INV-01089 for the security audit. The amount due is payable by next Monday. Let me know if you have any questions.

Regards,
Ananya","{'greeting': '', 'closing': 'Regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['invoice', 'pay']}",request,formal,,"Regards,"
E00311,Quick sync on the migration project,"Hello Priya,

I'd love to set up a 30 minute call to align on the migration project. Are you available next quarter or later in the week?

Thanks,
Marco",meeting_request,formal,neutral,Marco,Priya,2024-10-06T00:00:00,Quick sync on the migration project,"Hello Priya,

I'd love to set up a 30 minute call to align on the migration project. Are you available next quarter or later in the week?

Thanks,
Marco","Quick sync on the migration project

Hello Priya,

I'd love to set up a 30 minute call to align on the migration project. Are you available next quarter or later in the week?

Thanks,
Marco","{'greeting': '', 'closing': 'Thanks,', 'intent': 'general', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",general,neutral,,"Thanks,"
E00312,Introducing Pat,"Hello Alex,

I'm Pat, the new customer success lead at Initech. I'm excited to connect and discuss the product launch.

Looking forward,
Pat",introduction,neutral,positive,Pat,Alex,2024-05-07T00:00:00,Introducing Pat,"Hello Alex,

I'm Pat, the new customer success lead at Initech. I'm excited to connect and discuss the product launch.

Looking forward,
Pat","Introducing Pat

Hello Alex,

I'm Pat, the new customer success lead at Initech. I'm excited to connect and discuss the product launch.

Looking forward,
Pat","{'greeting': '', 'closing': '', 'intent': 'general', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': []}",general,neutral,,
E00313,Hello from Riley,"Hi Sam,

My name is Riley and I'm reaching out about the analytics dashboard. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley",introduction,neutral,positive,Riley,Sam,2024-03-09T00:00:00,Hello from Riley,"Hi Sam,

My name is Riley and I'm reaching out about the analytics dashboard. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley","Hello from Riley

Hi Sam,

My name is Riley and I'm reaching out about the analytics dashboard. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley","{'greeting': 'Hello from Riley', 'closing': '', 'intent': 'general', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': []}",general,neutral,Hello from Riley,
E00314,Checking in on the migration project,"Hi Taylor,

Just circling back on the migration project. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Pat",follow_up,neutral,neutral,Pat,Taylor,2024-06-14T00:00:00,Checking in on the migration project,"Hi Taylor,

Just circling back on the migration project. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Pat","Checking in on the migration project

Hi Taylor,

Just circling back on the migration project. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Pat","{'greeting': '', 'closing': 'Thanks,', 'intent': 'follow_up', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['check', 'review']}",follow_up,neutral,,"Thanks,"
E00315,Payment due for the new pricing plan,"Hello Jordan,

This is a friendly reminder that invoice INV-01039 is outstanding. Could you process payment by next Monday?

Thanks,
Jamie",invoice,formal,neutral,Jamie,Jordan,2024-03-28T00:00:00,Payment due for the new pricing plan,"Hello Jordan,

This is a friendly reminder that invoice INV-01039 is outstanding. Could you process payment by next Monday?

Thanks,
Jamie","Payment due for the new pricing plan

Hello Jordan,

This is a friendly reminder that invoice INV-01039 is outstanding. Could you process payment by next Monday?

Thanks,
Jamie","{'greeting': '', 'closing': 'Thanks,', 'intent': 'request', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['invoice', 'pay']}",request,neutral,,"Thanks,"
E00316,We're sorry about downtime,"Dear Taylor,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Pat",apology,formal,negative,Pat,Taylor,2024-05-23T00:00:00,We're sorry about downtime,"Dear Taylor,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Pat","We're sorry about downtime

Dear Taylor,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Pat","{'greeting': '', 'closing': 'Kind regards,', 'intent': 'apology', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",apology,formal,,"Kind regards,"
E00317,Our apologies regarding the Q3 roadmap,"Dear Chris,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Riley",apology,formal,negative,Riley,Chris,2024-04-28T00:00:00,Our apologies regarding the Q3 roadmap,"Dear Chris,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Riley","Our apologies regarding the Q3 roadmap

Dear Chris,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Riley","{'greeting': '', 'closing': 'Kind regards,', 'intent': 'apology', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",apology,formal,,"Kind regards,"
E00318,Payment due for the customer onboarding flow,"Dear Diego,

Please find attached invoice INV-01071 for the customer onboarding flow. The amount due is payable by EOD Friday. Let me know if you have any questions.

Regards,
Pat",invoice,formal,neutral,Pat,Diego,2024-11-21T00:00:00,Payment due for the customer onboarding flow,"Dear Diego,

Please find attached invoice INV-01071 for the customer onboarding flow. The amount due is payable by EOD Friday. Let me know if you have any questions.

Regards,
Pat","Payment due for the customer onboarding flow

Dear Diego,

Please find attached invoice INV-01071 for the customer onboarding flow. The amount due is payable by EOD Friday. Let me know if you have any questions.

Regards,
Pat","{'greeting': '', 'closing': 'Regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['invoice', 'pay']}",request,formal,,"Regards,"
