email_id,subject,body,category,tone,sentiment,sender,recipient,created_at
E00390,Meeting request for the migration project,"Hi Taylor,

I hope you're doing well. Could we schedule a meeting next week to discuss the migration project? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Cameron",meeting_request,formal,neutral,Cameron,Taylor,2024-06-29T00:00:00
E00391,Your the partnership agreement is confirmed,"Hello Jordan,

Your request for the partnership agreement has been received and confirmed. Reference number: INV-01064.

Regards,
Drew",confirmation,neutral,positive,Drew,Jordan,2024-07-17T00:00:00
E00392,Issue with the partnership agreement,"Dear Sam,

I'm writing to express my frustration with missing line items. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Pat",complaint,formal,negative,Pat,Sam,2024-01-21T00:00:00
E00393,Appreciate your help with the security audit,"Hi Priya,

Thank you so much for the security audit. Your support meant a lot and made a real difference.

Warm regards,
Lina",thank_you,neutral,positive,Lina,Priya,2024-12-06T00:00:00
E00394,Announcement: the marketing campaign,"Dear Priya,

We are pleased to announce the marketing campaign. This will help us update the roadmap. More details to follow soon.

Best regards,
Riley",announcement,formal,positive,Riley,Priya,2024-08-04T00:00:00
E00395,Thanks for the the security audit,"Hi Diego,

Thank you so much for the security audit. Your support meant a lot and made a real difference.

Warm regards,
Lina",thank_you,neutral,positive,Lina,Diego,2024-01-07T00:00:00
E00396,Appreciate your help with the partnership agreement,"Hello Priya,

I really appreciate your help with the partnership agreement. Looking forward to working together again.

Thanks,
Ananya",thank_you,neutral,positive,Ananya,Priya,2024-01-23T00:00:00
E00397,Checking in on the migration project,"Hello Priya,

Following up on my previous email about the migration project. Could you share an update by October 15?

Best,
Drew",follow_up,neutral,neutral,Drew,Priya,2024-08-26T00:00:00
E00398,Your the analytics dashboard is confirmed,"Hi Taylor,

This email confirms that the analytics dashboard is scheduled for Tuesday. Please let me know if anything changes.

Thanks,
Pat",confirmation,neutral,positive,Pat,Taylor,2024-07-08T00:00:00
E00399,Your the Q3 roadmap is confirmed,"Hi Sam,

This email confirms that the Q3 roadmap is scheduled for tomorrow afternoon. Please let me know if anything changes.

Thanks,
Ananya",confirmation,neutral,positive,Ananya,Sam,2024-12-01T00:00:00
E00400,Issue with the partnership agreement,"Dear Taylor,

I'm writing to express my frustration with downtime. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Ananya",complaint,formal,negative,Ananya,Taylor,2024-03-11T00:00:00
E00401,Quick sync on the product launch,"Hi Maya,

I hope you're doing well. Could we schedule a meeting next week to discuss the product launch? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Pat",meeting_request,formal,neutral,Pat,Maya,2024-09-26T00:00:00
E00402,Action required by the end of the week,"Hi Taylor,

This is urgent — could you please share the latest mockups regarding the product launch by the end of the week? Let me know if you anticipate any blockers.

Thanks,
Lina",urgent_request,formal,negative,Lina,Taylor,2024-11-15T00:00:00
E00403,Action required by EOD Friday,"Dear Alex,

We need your immediate attention on outage on our staging environment. Please process the payment as soon as possible.

Regards,
Lina",urgent_request,formal,negative,Lina,Alex,2024-04-29T00:00:00
E00404,Your the product launch is confirmed,"Hello Maya,

Your request for the product launch has been received and confirmed. Reference number: INV-01072.

Regards,
Drew",confirmation,neutral,positive,Drew,Maya,2024-10-19T00:00:00
E00405,Appreciate your help with the hiring pipeline,"Hello Morgan,

I really appreciate your help with the hiring pipeline. Looking forward to working together again.

Thanks,
Lina",thank_you,neutral,positive,Lina,Morgan,2024-06-03T00:00:00
E00406,URGENT: the partnership agreement,"Hi Priya,

This is urgent — could you please merge the pull request regarding the partnership agreement by October 15? Let me know if you anticipate any blockers.

Thanks,
Riley",urgent_request,formal,negative,Riley,Priya,2024-09-26T00:00:00
E00407,We're sorry about downtime,"Dear Taylor,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer process the payment.

Kind regards,
Marco",apology,formal,negative,Marco,Taylor,2024-03-29T00:00:00
E00408,Issue with the product launch,"Hello Maya,

I am very unhappy with the recent the product launch. The delayed delivery is unacceptable. Please investigate and respond by tomorrow.

Sincerely,
Riley",complaint,formal,negative,Riley,Maya,2024-04-23T00:00:00
E00409,Complaint regarding the partnership agreement,"Hello Taylor,

I am very unhappy with the recent the partnership agreement. The inaccurate invoice is unacceptable. Please investigate and respond by tomorrow.

Sincerely,
Cameron",complaint,formal,negative,Cameron,Taylor,2024-02-17T00:00:00
E00410,Can we schedule a call about the customer onboarding flow?,"Hi Jordan,

I hope you're doing well. Could we schedule a meeting next week to discuss the customer onboarding flow? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Riley",meeting_request,formal,neutral,Riley,Jordan,2024-02-27T00:00:00
E00411,Checking in on the customer onboarding flow,"Hello Maya,

Following up on my previous email about the customer onboarding flow. Could you share an update by next Monday?

Best,
Lina",follow_up,neutral,neutral,Lina,Maya,2024-11-25T00:00:00
E00412,Our apologies regarding the product launch,"Hi Priya,

I'm truly sorry for the inconvenience caused by outage on our staging environment. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Jamie",apology,formal,negative,Jamie,Priya,2024-04-08T00:00:00
E00413,Payment due for the Q3 roadmap,"Hello Chris,

This is a friendly reminder that invoice INV-01016 is outstanding. Could you process payment by tomorrow?

Thanks,
Ananya",invoice,formal,neutral,Ananya,Chris,2024-10-27T00:00:00
E00414,Our apologies regarding the partnership agreement,"Dear Diego,

Please accept our sincere apologies for the billing discrepancy. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer update the roadmap.

Kind regards,
Pat",apology,formal,negative,Pat,Diego,2024-04-07T00:00:00
E00415,Action required by October 15,"Dear Priya,

We need your immediate attention on downtime. Please update the roadmap as soon as possible.

Regards,
Drew",urgent_request,formal,negative,Drew,Priya,2024-12-23T00:00:00
E00416,Confirmation: the product launch,"Hello Alex,

Your request for the product launch has been received and confirmed. Reference number: INV-01008.

Regards,
Drew",confirmation,neutral,positive,Drew,Alex,2024-03-11T00:00:00
E00417,Payment due for the analytics dashboard,"Hello Jordan,

This is a friendly reminder that invoice INV-01023 is outstanding. Could you process payment by EOD Friday?

Thanks,
Marco",invoice,formal,neutral,Marco,Jordan,2024-12-24T00:00:00
E00418,Our apologies regarding the new pricing plan,"Hi Morgan,

I'm truly sorry for the inconvenience caused by billing discrepancy. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Marco",apology,formal,negative,Marco,Morgan,2024-06-27T00:00:00
E00419,Action required by EOD Friday,"Hi Sam,

This is urgent — could you please approve the change request regarding the customer onboarding flow by EOD Friday? Let me know if you anticipate any blockers.

Thanks,
Lina",urgent_request,formal,negative,Lina,Sam,2024-05-02T00:00:00
E00420,Update on the security audit,"Dear Diego,

We are pleased to announce the security audit. This will help us update the roadmap. More details to follow soon.

Best regards,
Jamie",announcement,formal,positive,Jamie,Diego,2024-02-06T00:00:00
E00421,Unacceptable experience with the product launch,"Hello Jordan,

I am very unhappy with the recent the product launch. The outage on our staging environment is unacceptable. Please investigate and respond by tomorrow.

Sincerely,
Marco",complaint,formal,negative,Marco,Jordan,2024-09-27T00:00:00
E00422,URGENT: the customer onboarding flow,"Hi Sam,

This is urgent — could you please approve the change request regarding the customer onboarding flow by next Monday? Let me know if you anticipate any blockers.

Thanks,
Drew",urgent_request,formal,negative,Drew,Sam,2024-03-17T00:00:00
E00423,Payment due for the Q3 roadmap,"Hello Maya,

This is a friendly reminder that invoice INV-01057 is outstanding. Could you process payment by tomorrow?

Thanks,
Pat",invoice,formal,neutral,Pat,Maya,2024-07-17T00:00:00
E00424,Quick sync on the marketing campaign,"Hi Alex,

I hope you're doing well. Could we schedule a meeting next week to discuss the marketing campaign? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Drew",meeting_request,formal,neutral,Drew,Alex,2024-09-06T00:00:00
E00425,Unacceptable experience with the new pricing plan,"Hello Morgan,

I am very unhappy with the recent the new pricing plan. The communication gap is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Pat",complaint,formal,negative,Pat,Morgan,2024-04-19T00:00:00
E00426,Checking in on the Q3 roadmap,"Hello Maya,

Following up on my previous email about the Q3 roadmap. Could you share an update by October 15?

Best,
Ananya",follow_up,neutral,neutral,Ananya,Maya,2024-10-07T00:00:00
E00427,Quick follow-up regarding the migration project,"Hello Diego,

Following up on my previous email about the migration project. Could you share an update by EOD Friday?

Best,
Marco",follow_up,neutral,neutral,Marco,Diego,2024-09-27T00:00:00
E00428,Appreciate your help with the partnership agreement,"Hello Morgan,

I really appreciate your help with the partnership agreement. Looking forward to working together again.

Thanks,
Cameron",thank_you,neutral,positive,Cameron,Morgan,2024-08-28T00:00:00
E00429,Confirmed — the security audit,"Hello Alex,

Your request for the security audit has been received and confirmed. Reference number: INV-01063.

Regards,
Riley",confirmation,neutral,positive,Riley,Alex,2024-04-11T00:00:00
E00430,Checking in on the customer onboarding flow,"Hi Jordan,

Just circling back on the customer onboarding flow. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Pat",follow_up,neutral,neutral,Pat,Jordan,2024-03-23T00:00:00
E00431,Confirmation: the migration project,"Hello Morgan,

Your request for the migration project has been received and confirmed. Reference number: INV-01080.

Regards,
Pat",confirmation,neutral,positive,Pat,Morgan,2024-01-16T00:00:00
E00432,Exciting news about the analytics dashboard,"Hi Morgan,

Quick announcement — the analytics dashboard goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Ananya",announcement,formal,positive,Ananya,Morgan,2024-09-07T00:00:00
E00433,We're sorry about downtime,"Dear Chris,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer update the roadmap.

Kind regards,
Cameron",apology,formal,negative,Cameron,Chris,2024-04-04T00:00:00
E00434,Introducing Marco,"Hi Priya,

My name is Marco and I'm reaching out about the customer onboarding flow. I'd love to learn more about your work and explore potential collaboration.

Best,
Marco",introduction,neutral,positive,Marco,Priya,2024-06-20T00:00:00
